,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g250,0.13004842141788336,0.8502310512139774,1.3229922459979118,0.8226568027503932,0.1915874747569229,0.03478971317952183,0.013331570858024326,0.007196577972345491,0.0038458976114592027,0.0017204708218697498,0.0006747258766302007,0.00025042026558248613,9.461049532440706e-05,3.9196280903621987e-05,1.9739254541665623e-05,1.2609973935549107e-05,9.400989200960839e-06,7.579309786609957e-06,6.310340471831752e-06,5.321791114471853e-06,4.509041518290337e-06,3.825403286845173e-06,3.2602483544187104e-06,2.788688052843895e-06,2.397549729705654e-06,2.0711827739236452e-06,1.8025117779841309e-06,1.5795690670684254e-06,1.3938327121838906e-06,1.2359197212500962e-06
g275,0.1077111476708954,0.7052686808509423,1.104191298837783,0.6994845447177273,0.17209812863677115,0.031011020044563284,0.011291270579167277,0.005704928929222795,0.0030620610630453958,0.0013437454176449533,0.0005199558242670323,0.0001953517196756097,7.600587084019859e-05,3.219820382313802e-05,1.6044862958627592e-05,9.883774123365842e-06,7.1213881044133506e-06,5.631102498302146e-06,4.646740572383357e-06,3.901307787655351e-06,3.294673606252416e-06,2.786011605171756e-06,2.3666923403822764e-06,2.0196570341905364e-06,1.7347535371428993e-06,1.5001660279472998e-06,1.3099330981707031e-06,1.1538418607618645e-06,1.0250622407847857e-06,9.158352200163811e-07
g300,0.08780120601073516,0.5782154097756732,0.9120464915782291,0.5976418859945225,0.1566672463957516,0.028110838382267835,0.009619969720648122,0.004369035802172819,0.00222899868495778,0.0009397264874797866,0.0003632528234029492,0.0001451378617069921,6.233125910490582e-05,2.9027838017762878e-05,1.5072083061145131e-05,9.01032352694357e-06,6.051433512895546e-06,4.4436681776825675e-06,3.447084670803462e-06,2.7584288866282067e-06,2.247493772771898e-06,1.853590940455994e-06,1.552066237141009e-06,1.3179613892214669e-06,1.1358253948908743e-06,9.919185485881798e-07,8.780410297130648e-07,7.854395440325229e-07,7.0844786945767e-07,6.417536953288e-07
g325,0.06939660317864692,0.46319736571185993,0.7469540601043465,0.5165377197820202,0.14500927948790213,0.026107372095933196,0.00842699630294675,0.0034171037202060323,0.0015904398876234159,0.0006604008627304364,0.0002625900808344262,0.00011441261552460262,5.490456120138433e-05,2.8252825194781328e-05,1.545041889429e-05,9.108558696283402e-06,5.716930877716413e-06,3.818249982536967e-06,2.690980517900987e-06,1.9843901615170876e-06,1.5192973208197231e-06,1.2033172431066774e-06,9.872983944857327e-07,8.346124374761332e-07,7.240317453540069e-07,6.407610074185356e-07,5.760974619928951e-07,5.232441315995308e-07,4.783079628322081e-07,4.380711619303469e-07
g350,0.05460298157236829,0.36930253023301324,0.6177955438470217,0.45343985605384046,0.13751838778024789,0.025215158021381027,0.007787980797601489,0.0028803754496598984,0.001196705662124286,0.0005002347609517288,0.00020671594164391145,9.723579563209825e-05,5.122370324602445e-05,2.8922657789628917e-05,1.699430419700319e-05,1.0393124885844666e-05,6.505478486845332e-06,4.173210265202765e-06,2.7432266660167596e-06,1.8535051324654464e-06,1.2929979612518166e-06,9.389782624845405e-07,7.17745801286245e-07,5.767788033081212e-07,4.850167727764974e-07,4.229884197994249e-07,3.7886452448726295e-07,3.449537717206482e-07,3.1702933642634117e-07,2.921841034840552e-07
g375,0.044489274851333596,0.30286020879287345,0.5236848595860211,0.4028496486181514,0.1329235850160847,0.025152617535076593,0.007638129912125261,0.002666061953874196,0.0009700422876571899,0.00039558220414595427,0.00016838810440263598,8.405886896853671e-05,4.787555653613215e-05,2.9465120727027482e-05,1.879674600258662e-05,1.2326818819695362e-05,8.140637445232868e-06,5.401228593166573e-06,3.5853474711376028e-06,2.3786198927905034e-06,1.583159005610556e-06,1.0644501730042577e-06,7.356065297277561e-07,5.288163308958201e-07,3.9955503279248915e-07,3.1922078934879326e-07,2.6860360697114224e-07,2.352673060586823e-07,2.1181036044825928e-07,1.9348281080922916e-07
g400,0.03773211239854986,0.2577224570543049,0.45463066599304425,0.3644809812996442,0.1332711519779462,0.026583282236558405,0.008028895865617442,0.002759915780281702,0.0008848070682807763,0.00032417121256217185,0.00013759408881286797,7.091605441659551e-05,4.268040759825166e-05,2.8079016532453588e-05,1.9218568288291497e-05,1.3480698608543832e-05,9.486654147499538e-06,6.670043383096129e-06,4.655502682458612e-06,3.2115371033187123e-06,2.1922786607905954e-06,1.479543553839383e-06,9.970122925486923e-07,6.760499673952762e-07,4.6579790357311066e-07,3.3116114454585855e-07,2.4659472754369037e-07,1.936342372200646e-07,1.6019370865218192e-07,1.3807830000407945e-07
g425,0.03217896216847757,0.22157930449693153,0.3991085082469203,0.33635067023514126,0.13802166456862971,0.029295275121812948,0.008954550312436232,0.0032563518613187422,0.0009638048364193927,0.0002898038585656682,0.00011354475679455414,5.808512202415197e-05,3.585086445238818e-05,2.4496465455151395e-05,1.753068562499967e-05,1.2869264563933818e-05,9.496795384988826e-06,7.009890723564602e-06,5.141918967038056e-06,3.7294684458775014e-06,2.676159809243564e-06,1.892604625082261e-06,1.3263037642531532e-06,9.230470486786761e-07,6.394824278013268e-07,4.4393539591327634e-07,3.124680524155047e-07,2.249481579737653e-07,1.6751951302962234e-07,1.2963606466298545e-07
g450,0.027288888328129236,0.19090237517616668,0.3537426284144718,0.3188611512763236,0.1479342740261248,0.03399950115983779,0.010355356663482118,0.00396509565938702,0.0011988700178698541,0.0003069093107500725,9.804296281107956e-05,4.660809560387051e-05,2.873697239622884e-05,2.0021529537795564e-05,1.4713674530031241e-05,1.1098323435094147e-05,8.426879389300423e-06,6.410798429238464e-06,4.859425555971751e-06,3.6556155587014065e-06,2.7325437700220434e-06,2.0218399684879676e-06,1.4877186066286976e-06,1.0891234565573268e-06,7.934463328220889e-07,5.763492668829964e-07,4.1958751193024137e-07,3.0705820478736143e-07,2.2680937479140163e-07,1.6964404618006686e-07
g475,0.022682194015978166,0.16270558338520952,0.31745837052696446,0.31210116873514765,0.16352963829482015,0.04161833567399137,0.012651549851830668,0.005217148130068277,0.0017012388936484477,0.00041636258694148915,9.937465073775523e-05,3.814928124964085e-05,2.230242819560731e-05,1.5496374970929322e-05,1.1484765680318638e-05,8.761062758258014e-06,6.733634041954616e-06,5.1935238459009046e-06,3.998781600283293e-06,3.0639680561249763e-06,2.3406509849268865e-06,1.7767377530567937e-06,1.3466564907391338e-06,1.0191894902685238e-06,7.704374072237013e-07,5.821881907655868e-07,4.412288999022054e-07,3.356526948287357e-07,2.566344393666007e-07,1.9724350832620968e-07
g500,0.019765726495338146,0.1442109982977944,0.2961141393256138,0.31493414623152644,0.1854540981377011,0.05348235730313354,0.016147449968267346,0.007056173100896062,0.002553525932672023,0.0006746634854135842,0.00013411285441143454,3.519664243597834e-05,1.7314401876883748e-05,1.1675294169828595e-05,8.629276309528361e-06,6.602066311961701e-06,5.089901057444343e-06,3.940349806219963e-06,3.0460356668057076e-06,2.3453213048540955e-06,1.8023708940822335e-06,1.3782554581906648e-06,1.054032441949407e-06,8.063301846539773e-07,6.172873868159418e-07,4.732847067378705e-07,3.645413220074779e-07,2.822051043155164e-07,2.1975780105740712e-07,1.72033894478426e-07
g525,0.017788839370409586,0.1327738770351728,0.2860636786503623,0.32682970062243877,0.21468101194115224,0.0716661622386063,0.02156878653464188,0.009677825432510594,0.0039055606536747764,0.001166419363592058,0.00023689349028619287,4.3780583580699015e-05,1.4434542954503975e-05,8.741127547738269e-06,6.35492365205112e-06,4.851145902232004e-06,3.736315064150647e-06,2.8897823482830375e-06,2.2311623382661038e-06,1.715059067208872e-06,1.31557184250777e-06,1.0039210942506346e-06,7.659767689629371e-07,5.845577093281784e-07,4.4643590818164436e-07,3.4151085773075934e-07,2.625444268800338e-07,2.029736495296377e-07,1.5798402172186153e-07,1.2374551818609258e-07
g550,0.01659680962306376,0.12644752535885867,0.2850722792436579,0.3462044758224884,0.2517678746094759,0.09900196569683248,0.03032046965327338,0.013425687451725432,0.005988845469678369,0.002025673810052431,0.0004745928519334859,7.901614651391145e-05,1.5529075817600536e-05,6.788376061258962e-06,4.647611856872825e-06,3.5154887358373153e-06,2.699911565646766e-06,2.0821220879390056e-06,1.6025639642498813e-06,1.226921876526497e-06,9.366353401994543e-07,7.105649263638886e-07,5.384141105955401e-07,4.076003064866537e-07,3.0842646009264157e-07,2.335046137034746e-07,1.7751219684835935e-07,1.356323982926837e-07,1.0431708183796458e-07,8.075871785197781e-08
g575,0.015773810243697534,0.12341824943003425,0.28961980449259367,0.3713136955412233,0.2967220087260668,0.13833806267290663,0.044750467338219774,0.01893562538193515,0.009129628034373687,0.00345333350861523,0.0009583573128243846,0.00017590161364057234,2.6388277101264415e-05,6.326686988231185e-06,3.46518496999644e-06,2.535258373575371e-06,1.9358833518442655e-06,1.4872818635810677e-06,1.1402486736255215e-06,8.687250172343835e-07,6.592650267788079e-07,4.965730656066713e-07,3.730309103066127e-07,2.795577858598854e-07,2.0904658153177165e-07,1.5613944958716415e-07,1.1692441763187285e-07,8.789167373420683e-08,6.643792919114483e-08,5.052622346307723e-08
g600,0.015049001346683702,0.1212566613089661,0.29611365318006627,0.39962839793372845,0.3482080940447205,0.1917072253957018,0.06865259347194001,0.027429985748128796,0.013747172242358822,0.005765972178663533,0.0018623437499321622,0.0004102396971816273,6.319464493527498e-05,9.445052003808922e-06,2.919938943499914e-06,1.848705975760957e-06,1.3846614826248993e-06,1.0585246629796281e-06,8.079919958456582e-07,6.125472045022145e-07,4.620238596076929e-07,3.454456975743984e-07,2.572027791774452e-07,1.907264081368276e-07,1.408514875706835e-07,1.0369607193831446e-07,7.640923175751862e-08,5.6414630264045005e-08,4.182934754480389e-08,3.1170818140079996e-08
