,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g350,0.006771140936704848,0.04565985442865919,0.08024133256472828,0.06308306234579104,0.020542304046087756,0.0034623978867014678,0.0007147375503936732,0.00020541629967695237,6.772458454679357e-05,2.3039345713257454e-05,8.807765108188715e-06,3.7703916215204936e-06,1.6760586258209673e-06,7.423672553177894e-07,3.3037730112886704e-07,1.6275056327162872e-07,9.390958129137961e-08,6.643242367180528e-08,5.4901004407620045e-08,4.92048727819192e-08,4.506874185450101e-08,4.14318133357023e-08,3.799020350701912e-08,3.4565609869586885e-08,3.124008584694824e-08,2.7997247259647824e-08,2.494709443404973e-08,2.2094667798695096e-08,1.9463902600154263e-08,1.703468097241169e-08
g375,0.006021396640385977,0.040541745993751585,0.07162454448344059,0.05726627093797664,0.02023280881682435,0.0035339852601753013,0.000675176563187806,0.00017982107921617947,5.7480270217970306e-05,1.9533544325478155e-05,7.66011954267189e-06,3.434170258048583e-06,1.6046637110567938e-06,7.449164873705723e-07,3.3941467966051023e-07,1.6207681072102213e-07,8.418940723930863e-08,5.134574529450434e-08,3.7455981923856015e-08,3.123376340799327e-08,2.7722833387437965e-08,2.524042292212914e-08,2.3143008010913173e-08,2.1135495273491585e-08,1.919938957381982e-08,1.7301941649562098e-08,1.5504054794996066e-08,1.3807343977844885e-08,1.2228302206964158e-08,1.0757618022649832e-08
g400,0.0052586419872689815,0.03574912256936134,0.06380304183848098,0.0527926783806665,0.020729210581008236,0.0038595736232580223,0.000687710273631911,0.00016274849525270874,4.916874717269888e-05,1.6276549169462764e-05,6.343997991951128e-06,2.896237609002328e-06,1.3913232811259637e-06,6.657034873181697e-07,3.111857422285367e-07,1.4902846346670842e-07,7.459296990712874e-08,4.169724282637554e-08,2.729355101012538e-08,2.0849464084958582e-08,1.7601659968737763e-08,1.5674698957499268e-08,1.4275262264758863e-08,1.3042367804106346e-08,1.1888017304630287e-08,1.0762888632444157e-08,9.692531623828232e-09,8.674955973070926e-09,7.719802932627566e-09,6.822968129768881e-09
g425,0.004471560839591633,0.030884348707119934,0.05655629177633441,0.049584048598389836,0.021876479482489112,0.004358589423892987,0.0007319423835261011,0.0001521285492191904,4.227067595930486e-05,1.3421127784816292e-05,5.128500712285881e-06,2.369160862130591e-06,1.1666561949957526e-06,5.73865448212064e-07,2.7514515158966194e-07,1.32736827409126e-07,6.487629438039305e-08,3.36444568994441e-08,1.9519455312571146e-08,1.3114213316684135e-08,1.0081238852086643e-08,8.526339602530281e-09,7.596396227948252e-09,6.898655355841236e-09,6.297735682245279e-09,5.730562825934869e-09,5.194282098136088e-09,4.6814824627973375e-09,4.1950866382631814e-09,3.733536388641431e-09
g450,0.0038020942052387086,0.02669975665706925,0.05076853550878952,0.047818676980048054,0.02388641587630992,0.0052488149385918545,0.0008620170806929304,0.0001543450924690763,3.764275613393775e-05,1.121721381704482e-05,4.096993168639981e-06,1.879034848798053e-06,9.351848041845744e-07,4.6672237674242065e-07,2.274677972207863e-07,1.103184610519268e-07,5.335361272376673e-08,2.64396223069861e-08,1.400185241524976e-08,8.269460233936055e-09,5.609022481174333e-09,4.343754014964665e-09,3.6918006370750893e-09,3.289064353258012e-09,2.990407142718612e-09,2.730728674862008e-09,2.492501234280885e-09,2.26511466692774e-09,2.0473742172508312e-09,1.8378683096748395e-09
g475,0.0033127005332724033,0.023656151228025418,0.046719831926237396,0.047554960344153484,0.026870055328486724,0.0066563592144212825,0.0011130851551688034,0.00017609727640725923,3.554896072352154e-05,9.62161826639446e-06,3.2701794019139424e-06,1.4637320133990083e-06,7.296142442020712e-07,3.6713953601907333e-07,1.8115256814650444e-07,8.832135839289336e-08,4.259997502067362e-08,2.0597259785720648e-08,1.0267105401016751e-08,5.4303626583526095e-09,3.1838776340579946e-09,2.1410201024872884e-09,1.6434538856943608e-09,1.3811269420508828e-09,1.2212828870835225e-09,1.10464969128342e-09,1.0082415735231816e-09,9.205734768119287e-10,8.379142828991868e-10,7.583515433909043e-10
g500,0.0028302010443114227,0.02084679160116557,0.043767054647901836,0.04905271570777888,0.03101723822294802,0.00886225656799806,0.0015785745212572944,0.00023435600895171214,3.7538787635990506e-05,8.689503354819683e-06,2.648531399919317e-06,1.1294150516401655e-06,5.578218356189641e-07,2.8152774278703106e-07,1.4006473981825906e-07,6.863527333090392e-08,3.315494125248226e-08,1.5885225603787457e-08,7.694614740813123e-09,3.8184064290616826e-09,2.007137630881631e-09,1.1674582808474947e-09,7.752042503697573e-10,5.821403220413869e-10,4.784986143933301e-10,4.1534342124844506e-10,3.711013033671795e-10,3.355869199943789e-10,3.0453701067298027e-10,2.758828706206859e-10
g525,0.002582802704521591,0.019269508163107615,0.043000117689699004,0.05211151739434301,0.036404205879013427,0.012264402928732234,0.0024213560487239554,0.0003646415947702251,4.763520001611642e-05,8.617297219556901e-06,2.2290112858761378e-06,8.73186693353235e-07,4.2106324311057157e-07,2.11955729262051e-07,1.0585805662821163e-07,5.2093064695107565e-08,2.5202458639145218e-08,1.2044767274982248e-08,5.765721341205362e-09,2.7794737720698153e-09,1.3792611337461167e-09,7.296140653214352e-10,4.2775642979937494e-10,2.8251266575994047e-10,2.0843118415651773e-10,1.6745605217310962e-10,1.42127825004349e-10,1.243262987122342e-10,1.1045522177726458e-10,9.871931375243328e-11
g550,0.0025707726661010006,0.019442897625148132,0.044742029282631976,0.05663185529925145,0.04317902668404934,0.017390011171295496,0.003920412070265095,0.0006345421943544775,7.61298334537672e-05,1.018277846353792e-05,2.0444914957854505e-06,6.899216355865541e-07,3.168361957975759e-07,1.5782593801946007e-07,7.876200037586718e-08,3.8880359046944095e-08,1.8811097085004024e-08,8.981772695880804e-09,4.272439991013076e-09,2.030691316179258e-09,9.79235440835868e-10,4.924157594064944e-10,2.6738386267160813e-10,1.6043379808000606e-10,1.0718881164413535e-10,7.904551865872378e-11,6.274179792754472e-11,5.220346994901712e-11,4.469266353412731e-11,3.884314826481193e-11
g575,0.002584664447732271,0.020040026304978118,0.04739944322067473,0.06209221034233871,0.05144407591587067,0.024870777337927943,0.006595258098351342,0.0011932665811081513,0.00015045916097585342,1.5949317772807724e-05,2.2467875764942213e-06,5.787542088864061e-07,2.409046916621618e-07,1.1701526904382489e-07,5.804292377716252e-08,2.8690733940213946e-08,1.3866311952349078e-08,6.614222006326028e-09,3.1321911202827193e-09,1.4759124411037098e-09,7.002954280899395e-10,3.425208496602115e-10,1.7813530995648416e-10,1.0080218384889584e-10,6.290520487877381e-11,4.338510635173774e-11,3.2467834228711525e-11,2.5729808996636032e-11,2.117241382050381e-11,1.7809666603385956e-11
g600,0.002513879712991881,0.020199226763983134,0.04955881705606131,0.06780255361314878,0.06112788656619283,0.0351796917749523,0.011234314881267648,0.0023293224158578477,0.00033201633102819555,3.315998909892409e-05,3.3706811268602553e-06,5.615058331320808e-07,1.8984162385702928e-07,8.709518855949105e-08,4.258068750622045e-08,2.1008821590894914e-08,1.0136115832530753e-08,4.8254776897871255e-09,2.2761885522309112e-09,1.0651463717214031e-09,4.99756063919306e-10,2.4016755726471746e-10,1.2171955070061878e-10,6.653110093491329e-11,3.9828709370911106e-11,2.6316302849768557e-11,1.8919190809517914e-11,1.446796695115677e-11,1.1541085651100735e-11,9.444475730958645e-12
