,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.1648079997996568,4.164699499087514,24.37154072160118,79.12919470731316,188.48475777355637,369.677337362052,636.8030064419595,997.3205900243098,1454.2897933154168,1454.2897933154168,2005.859741236896,2648.3177420476804,3374.3367443858033,4164.7190269541015,4976.03283450612,5803.569594609911,6662.551450804474,7507.421842814048,8329.71150395662,9092.112728000751,4.319356020312189,431.30027162079193,3292.715244725808,12943.16043588121,3644.206579929729,4491.158894883255,13522.575079078922
x175,0.0830265220241049,2.131551988260674,12.805898185186578,42.84589307164302,105.07721336351004,212.11952671339787,376.1943115885205,606.0775514575754,908.635043403732,908.635043403732,1286.6614342647065,1740.9855050362305,2268.8340743003514,2863.1740804794904,3505.17234482949,4185.882386047389,4905.771735282053,5634.867683147566,6363.257370334872,7068.994862479442,2.6553031242525034,383.0024585730705,3070.1493725374016,18554.53704772958,2016.7698856014115,2994.2845324585855,10599.204680105406
x200,0.0474798830012293,1.2344610638684737,7.530122763215755,25.587527411229225,63.681101702959126,130.4165650437841,234.4564912352029,382.86143540470823,582.1762437411616,582.1762437411616,836.2662889356161,1148.2251775584964,1517.9261989273011,1942.6513376616992,2418.766407022135,2938.644037098571,3498.6820498371862,4085.5516221091825,4695.445468710659,5310.600656180342,1.550618632692372,329.7606173460173,2717.3053597030093,17460.18640665665,972.3555240490392,1694.7908291108388,6652.059039079647
x225,0.0270552242342243,0.712566316552734,4.4007561289845745,15.09769343623114,37.863611708491675,78.21536433914252,141.65856116182815,233.27316312937583,357.5676506991209,357.5676506991209,518.2788112390082,718.0588651523191,958.28059230615,1237.8738059943769,1558.18618509842,1915.5042429072732,2306.7004764169997,2728.0635962088486,3174.986253834677,3642.590133430134,0.8608439566254811,279.8759376485705,2341.017598944569,13531.528840643372,422.99911461165334,825.9846707544527,3574.066921654346
x250,0.0144714375038107,0.3860236716155242,2.4126751929054016,8.35248969610831,21.1016521387608,43.89760122024483,80.08914388907151,132.9283103359158,205.42012368972507,205.42012368972507,300.26741742212016,419.5780721643908,564.7251787675983,735.7341827845944,934.0232620134698,1157.8495971359969,1405.810413048028,1676.3286490902765,1967.0385319346713,2275.5950724752247,0.4435266648636222,229.97735870924183,1941.608805261714,9311.62668259129,169.23063932106305,351.3165365744747,1660.999337934922
x275,0.0071733031502194,0.1944734477873493,1.2390973629355184,4.365934514869614,11.208888433383157,23.67064897521206,43.80246968487759,73.67751326544266,115.2967263356981,115.2967263356981,170.53439732832598,240.9729687288692,327.75925346794884,431.25998193313745,552.5236905376341,690.7165152090042,845.2061345259652,1015.1366106707574,1199.26627238602,1396.2052930034297,0.2057173399798053,181.19888532778344,1540.977157511346,5303.952967169967,62.74728160632316,133.15303245340797,673.1564292658303
x300,0.0032938779243328,0.0907597811494624,0.5944150012159858,2.1490860247277457,5.640595550063061,12.13342442659832,22.800492817224526,38.84622892722006,61.45967374429238,61.45967374429238,91.77852626901092,130.82527374622333,179.4107661177727,237.95325133782893,307.1939168952534,386.8706826745115,476.8234380410994,576.7026352801258,686.0174553979984,804.0955390012574,0.0880076444975854,137.46547807460098,1175.6072027403443,2496.5939726262004,21.414945787304855,46.13558227768761,239.26136849464964
x325,0.0012359776017011,0.0343340675205461,0.2306881762730314,0.8546109450781485,2.2887413883950356,5.003832949343996,9.52771027128764,16.411643719563894,26.2129647630742,26.2129647630742,39.47544360262621,56.713446703832446,78.3649354797579,104.72190031649852,136.19309011502256,172.7744371443407,214.51496232744424,261.3216605399463,313.09153647778686,369.5913598592938,0.0331400667733667,101.47691811775854,870.3462872704572,978.8198614519264,6.676059432021183,14.9891691455935,74.08008562592482
x350,0.0003143389493305,0.0088075858861405,0.0608198588202629,0.2315999637624195,0.635270262864682,1.4176193942512807,2.7483393101454507,4.811730723188988,7.802409732328767,7.802409732328767,11.917852725651832,17.35557963887773,24.294041041301167,32.880335035313436,43.27827364706303,55.5396512203884,69.73190744041038,85.84963728640619,103.90182901913924,123.84530399878244,0.0102461200632636,73.74151666668718,632.207388225015,310.1620938424,1.929472751808065,4.497574135999936,19.637893881545203
x375,1.1327659578148806e-05,0.0003180357182898,0.0023154908525045,0.00950298784491,0.0283608358100041,0.0690165131158043,0.1457343835244236,0.2769047472034684,0.4849794874225496,0.4849794874225496,0.795826191971236,1.2389170597395247,1.8436725832432208,2.6418463778672794,3.662670669048322,4.929302050271938,6.464228246994208,8.278808915291833,10.38336343874912,12.782845626460784,0.0010010441143681,53.063833279595954,453.3752519651132,64.79944212206367,0.4107007131793739,0.9875730244478764,3.510448748936116
x400,2.066762200179474e-06,5.619858964116031e-05,0.0004014560331203,0.0016313587781361,0.0048436197020771,0.01175956122179,0.0248224024441601,0.0472178809102277,0.082892321729046,0.082892321729046,0.1364887051037335,0.2134070827599826,0.319247936496357,0.4602838580946586,0.6425924962306163,0.8715996447088379,1.1529473105129813,1.4906942565965462,1.889083099279677,2.352108452924089,0.0003475776143861,37.96244832151124,321.98053014652857,7.366761724263044,0.0383635871372237,0.1003011272972453,0.3277414735255624
