,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x150,0.0310225814999973,0.7545658983447444,4.243759489592603,13.36107575744179,31.1383663853185,60.18273099237551,102.6499185630286,159.65902610002925,231.7195500372711,318.7248796883807,420.45828249748206,536.121604579732,663.5009821766024,28.99789505125433,206.358832418537,0.5755000360072624,424.8070662296007,464.5073221582599,1030.4281996674267,918.626649884018
x175,0.0156520598447535,0.3945384061141509,2.3233944803943323,7.638719616448895,18.479679717842664,36.96768354635051,65.0950583434506,104.39440174050056,156.01037832688883,220.31934659183327,297.6693714146993,387.87390524219205,489.3458382108186,29.404296798840804,221.356470316451,0.4059682443526718,268.4199119040464,352.7255381652108,968.4413399627682,905.9725207339112
x200,0.0089664805762186,0.2302800224972151,1.3864884688318444,4.661578162724992,11.511327709358,23.457475393819035,42.04230207134149,68.53092797484277,104.13347239468752,149.4501183714123,205.10800834697807,271.03008723756693,346.77480017637606,28.619090538340675,224.1285115329171,0.2598220784164137,144.69471731852687,229.795728593213,794.6208145519677,1484.8011868545368
x225,0.0051822372999511,0.1356734485100494,0.8337654940017138,2.852352662191002,7.143903384784003,14.746768243162684,26.708107267319697,43.98153307443896,67.42787125582953,97.73514087956238,135.40149091938324,180.6634539521902,233.3161100482733,26.46186232267449,211.9106567106925,0.1524344368194623,68.50765363235463,125.01676653179656,507.6690365956265,1689.617972870145
x250,0.0027801302699722,0.0738762755566495,0.4606781016271865,1.593081792994462,4.022063620093939,8.361907101438039,15.245302069475423,25.282562259444106,39.03675640952552,57.01213191743968,79.60209560320868,107.06392759977729,139.39637499136683,23.195802837384974,188.4150453774713,0.0799507524868181,29.1468385297219,57.655584991167736,262.74849678919435,1314.3501570194935
x275,0.0013511921746312,0.0363757224004599,0.2302983818598928,0.8064938525749887,2.05895109379525,4.3267473896684265,7.973972572874086,13.368211813527132,20.864829390508834,30.798369349102988,43.45241818002948,59.03534427976728,77.61830464790656,19.46110016560208,160.0440180527125,0.0371074938416267,11.376484868947562,23.49282501870268,117.21841271814748,864.6596258186934
x300,0.0006199970575435,0.0170246105710152,0.1113440560726482,0.4020708497688375,1.0539836679778682,2.2644810393938526,4.250651656548834,7.2351902855209955,11.437497204577172,17.067950726737163,24.314741556350697,33.32714918023308,44.18174655731183,15.630537659599444,129.96653607839738,0.0159547741672788,4.052457012147217,8.664271383698637,44.78314351323218,454.7726990425055
x325,0.0002221301467654,0.0061733202422473,0.04156976311571,0.1545260020723045,0.4154592504676217,0.9119049430409768,1.7428307798139435,3.012125226362122,4.825021399573615,7.28438158353503,10.48721615629636,14.515965520042842,19.425116833091334,12.107655574129623,101.55438108368706,0.005662974995673,1.3041924113456955,2.931778696876502,14.556729308008372,192.10620791891864
x350,5.424309940571583e-05,0.0015173426569149,0.0104600637810831,0.0397786406152086,0.1090203547126163,0.2431999016794697,0.4715602262740858,0.826020557874702,1.3404723705351986,2.0495472839997944,2.988001889816303,4.187385606886812,5.674042204797852,9.17651888356208,77.4229198912949,0.0017153837468149,0.3834790644162179,0.8956930304805566,3.946227723219268,62.633476132948346
x375,2.232454761611668e-06,6.262289896623896e-05,0.0004553985632595,0.0018675297189715,0.0055694841472059,0.0135455483927376,0.0285882027748894,0.054297609244491,0.0950625772949594,0.1559434641999027,0.2426957355593806,0.3610672406938419,0.5172455827895975,6.869931539908563,58.16190645901992,0.0002034822948411,0.0838420686624055,0.2014967130780512,0.721093367193292,13.304348335770843
x400,4.115208233835864e-07,1.1190422820826326e-05,7.987828654155563e-05,0.0003244414632411,0.0009628103939863,0.0023366252685256,0.0049304741939344,0.009376215373096,0.016456062869341,0.0270905799617767,0.0423495254950556,0.0633422757482815,0.0913112374984369,5.144373935007232,43.48333549897479,6.859708454145894e-05,0.0077698091923824,0.0202841093348006,0.0659282088216853,1.4828909951375613
