,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x150,0.0151231091174249,0.3634416659883886,2.039183228439115,6.438029137258936,15.0637631147199,29.209617568568245,49.91231872573768,77.65470644155013,112.56501687840624,154.44196722852996,203.04407674989665,257.86470565936764,317.8438429294282,11.110235482032875,77.09881229129343,0.291073958758746,211.7317254785641,229.0995625059373,502.3857927642866,440.27579362256427
x175,0.0082500752502803,0.2042862056851677,1.1881479847733605,3.874816483031392,9.321580045595846,18.5744853799052,32.616529579439415,52.20778570207584,77.92690452419134,109.98665673341908,148.60592549437573,193.7549316231694,244.7822194514364,11.836878171002065,86.62455603251806,0.2126576283248058,138.09705816307533,176.87087159951426,454.9799608832965,411.7919595823442
x200,0.0050248107748149,0.1267011616419825,0.7512936527342665,2.4974787148036666,6.115940057415891,12.388890174323713,22.10922274219993,35.93475246809261,54.49498667976643,78.12163614918413,107.1607255460981,141.6132071002979,181.3026959165275,12.055784253468522,92.1249393538407,0.1421710232872981,77.2221690177113,119.82237504292812,385.518344423437,506.85894513366736
x225,0.0031027521213128,0.0800082086655571,0.4846951413079907,1.6392606472405868,4.069098555930031,8.342532002442068,15.0316554645655,24.659364477311577,37.7003716433798,54.53857592571478,75.45951777126905,100.6129605489257,129.91682740452987,11.66993099386552,91.86046822871364,0.0885367430591131,37.76806823327545,68.25377881096672,269.9951040560422,793.4566293221379
x250,0.0017931459472643,0.0471565234911143,0.2908184926948227,0.9960270246217916,2.49473520896393,5.153403336267054,9.34758266330397,15.43909254472834,23.762157115585342,34.617464581646246,48.24280058619747,64.79864970062751,84.29846362326529,10.536521264722657,84.52092574328677,0.0503995580815556,16.348085491744584,32.17711780466821,144.93906993902104,737.2271216871334
x275,0.0009416251137758,0.0252666046882324,0.159396664481866,0.5563696931326868,1.415883424645458,2.96592559159374,5.448684930475806,9.106212742862091,14.17093113725943,20.861104150206877,29.36127251384032,39.80876375459213,52.25288552231646,8.989528647678695,73.17479732035987,0.0252996602376901,6.373572311542618,13.034494093681436,63.090793442643566,467.2548805429968
x300,0.000437694789167,0.0119667666840047,0.0778093356871328,0.2794022734732595,0.7289809589810564,1.5604048586098465,2.9206724250443044,4.960463072193569,7.828226940808256,11.666203751551569,16.60162312145745,22.735781472115463,30.121435684332383,7.318766920870606,60.298598778114574,0.0110932924185196,2.253758386858912,4.755088288353996,23.52910476148089,231.9108846368839
x325,0.000166637410483,0.0046322859569178,0.0311498223870713,0.1154481913984809,0.3091519807707196,0.6755268665110735,1.2851413132933425,2.211231467069364,3.5272242020185183,5.304552082604646,7.609942961721662,10.500017457635142,14.01141518217872,5.7446386445944855,47.780412845856105,0.0041993969922694,0.7391998778393111,1.638492122194273,7.8254079020440255,98.6380212236302
x350,3.960811938191168e-05,0.0011124345820435,0.0077061458687891,0.0294443191846633,0.0810164073813252,0.1812690374564621,0.3521855355209096,0.6176667024923171,1.0028947356818003,1.5334233080481634,2.2347272039925445,3.1297442349859104,4.237271970834623,4.416827286475339,36.98098262087279,0.0012166311538294,0.2281779615945031,0.527943855852894,2.273806158795837,35.03157325237685
x375,1.5061362911661111e-06,4.230024822594668e-05,0.000307936497173,0.0012635625599065,0.0037693518082106,0.0091681341125565,0.0193480413725265,0.0367408165379786,0.0643077492212803,0.1054577245796253,0.1640654484438038,0.2439905428378868,0.3493869524145195,3.354773210975831,28.21735422860126,0.0001323309859623,0.0531427342329971,0.127023702710707,0.4487652355286534,8.152205873026793
x400,2.808962493500034e-07,7.627818915111397e-06,5.447936986459707e-05,0.0002214282603825,0.000657476362521,0.0015963210531115,0.0033694604927125,0.0064092287908667,0.0112507817122078,0.0185238212924243,0.0289608275682725,0.0433204203635926,0.0624543279840021,2.5523264481286656,21.449311168278285,4.651701485500041e-05,0.0051031151338034,0.0133053993589089,0.043187581066347,0.9748970350933548
