,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.0747329690862843,1.8823629149641523,10.97718166141576,35.540685752173346,84.49842407790545,165.56931709607133,285.1517661094225,446.78448172710614,652.1063318345609,652.1063318345609,900.6642204428978,1191.2040492029175,1520.9228780958829,1881.6209763754748,2254.3454512508597,2636.87011061356,3035.633510020413,3429.5799026813065,3814.056726574223,4171.389015681503,1.9720460617676991,115.71500846684476,853.0501645724622,3356.077525081024,1495.1017767194885,1793.2992211537064,4578.825053365173
x175,0.0383343355990087,0.9835606049940784,5.901574001033193,19.721805487637912,48.32894452952289,97.534022614088,172.97927237592455,278.74101419348585,418.04314798072545,418.04314798072545,592.2281039891723,801.7800290862552,1045.4925959436914,1320.1966557996593,1617.325182859578,1932.7944966174568,2266.8119354302607,2605.680202473134,2944.9176273546527,3274.496455764638,1.231648914936569,110.6085000537342,860.4435392374486,4852.797537212683,859.9245772895827,1245.240853109215,4009.222589122724
x200,0.0220510385578608,0.573616751143754,3.499120942407829,11.88922276324025,29.590028940555047,60.60880611003857,108.98766490163815,178.02715482726668,270.7892969037594,270.7892969037594,389.0857080885448,534.3684694964921,706.5890441995216,904.4836576922344,1126.357938362597,1368.6496653414226,1629.6554607591347,1903.1456199978195,2187.3184266488915,2473.8630110603353,0.7224781776789116,101.00681421925115,812.3605695335016,6506.940667468124,426.6707018224666,734.5610859972127,2794.880301715777
x225,0.0125718057191327,0.33153246783204,2.0489994469623865,7.031332379840343,17.634382483564135,36.42545876793088,65.96763081935562,108.62916634798574,166.51603849407957,166.51603849407957,241.3772862071094,334.4568130208854,446.4041112102699,576.7230049234826,726.0456828706541,892.6430931318448,1075.0563733109873,1271.5537381001875,1479.9874081760313,1698.0760190647904,0.4021661813448202,88.60919664528139,725.4521669147573,5622.48023601622,188.11368241048248,364.3338429119995,1551.8572976572232
x250,0.0066936765035137,0.1788822201813671,1.1199183735044544,3.881757642558271,9.814864387204734,20.42904381079001,37.28581733476246,61.901810208666944,95.67976188482204,95.67976188482204,139.88264536170203,195.49735865793204,263.1691992904737,342.91107256550765,435.3876816344362,539.7830165850597,655.4362519846899,781.605873250601,917.1777604308444,1061.0453989401203,0.206527172415941,75.00646387680558,621.150616063204,3993.366546968099,75.92411390128332,156.58068057117163,731.5564504839092
x275,0.0032750680258411,0.0889313799199205,0.5677261269532257,2.003826275450825,5.151746511438553,10.89143077094138,20.1722742370783,33.95425337413985,53.16406336507864,53.16406336507864,78.67035901567458,111.20702306277892,151.3071397439576,199.1413470613382,255.19559513580444,319.08348033095433,390.50729001427914,469.0629507361678,554.1678326558228,645.1649180234087,0.0943470817612549,60.870047016526726,509.0236784597886,2315.989464687238,28.37812851173634,59.93968983263717,300.70916884529527
x300,0.0014766156165404,0.0407038727762625,0.2669001774729737,0.9666265276410008,2.541833878607587,5.4776391124039465,10.3101492686283,17.5906857292316,27.8640008341824,27.8640008341824,41.65114639855821,59.42068055152493,81.5437639648414,108.21130888502226,139.76142220571336,176.07210221732691,217.0669779638616,262.5807027274677,312.3813134498783,366.15246562651265,0.0393276170643443,47.35218089077251,399.36614627804806,1125.8634944660355,9.791322283698298,21.061012504581257,109.10297014677236
x325,0.0005511774782467,0.0152780360241275,0.1023807836593546,0.3783737125719915,1.0113916891772856,2.208091446934062,4.200367439690413,7.230819937003989,11.545286374209834,11.545286374209834,17.38419891102605,24.975573383121173,34.51413046992218,46.13118216349474,60.00763503545265,76.14411462562808,94.56307797689108,115.22253584932103,138.07684198179405,163.02057184759863,0.014736317860929,35.7212801379973,303.1268366227475,452.9150390118727,3.0820351520584404,6.923299355937391,34.294875538823746
x350,0.0001474234766944,0.0041283556383297,0.0284828316499502,0.1083493351415463,0.2968708875066072,0.6617291444562454,1.2814574893368855,2.2410517684534548,3.630074441424292,3.630074441424292,5.539135991141794,8.058703334464958,11.27035535678187,15.240926543880324,20.04578705821051,25.70776176274744,32.25762281967933,39.69280649431738,48.0176188513577,57.212541667673435,0.0047944498470926,26.49302076973973,225.5111881603176,144.1677985943994,0.8945745157474133,2.086067355688467,9.115264032666431
x375,5.089439995690873e-06,0.0001428195224471,0.0010395438100709,0.0042659423120188,0.0127312535679104,0.0309832961187845,0.0654304330244399,0.1243379817912861,0.2178030970754461,0.2178030970754461,0.3574679080909503,0.5566035456907684,0.8284763348997329,1.187415641309122,1.6466133906841058,2.216562722873888,2.9074279345285534,3.7243998080627,4.6721521721489445,5.75297433716677,0.0004579084095959,19.474137409847614,165.77709795314368,29.990423994874977,0.1886181225725967,0.4541455360727392,1.618820454271989
x400,9.426716269791884e-07,2.5636067571229766e-05,0.0001830923469137,0.000743877324108,0.0022083285625012,0.0053609627691946,0.0113152785981236,0.0215231506291016,0.0377831880669061,0.0377831880669061,0.0622116390045154,0.0972696963841214,0.1455106316386773,0.2097933467073291,0.2928861971539255,0.3972613435917851,0.5254865375034619,0.6794074233660408,0.8609481790793824,1.0719227775698643,0.0001586679773402,14.32222252301974,121.3404820030523,3.3929301210328995,0.0176825939571085,0.0462326520064747,0.150918850447508
