,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x175,0.1724897564944218,4.469651086860098,27.042673525025823,90.8825180844788,223.48775365802464,451.8546796339437,802.085439721549,1292.7774106144475,1938.304040307367,1938.304040307367,2744.19432468939,3711.596566371516,4833.906625412966,6095.147568359216,7453.730361843978,8889.921768009555,10404.662546163376,11932.84632296762,13453.003127149856,14918.030996157731,5.5351309391062555,1253.588627228751,10279.293054414426,50593.30838237539,4469.146928780119,6734.397936157734,24985.47653875432
x200,0.0943033159590133,2.473022028631483,15.213569707648237,52.055838550250726,130.25615427663124,267.80992100406456,482.8326459472806,789.9472534419842,1202.6351167883436,1202.6351167883436,1728.5907843512778,2373.802353816886,3137.329516429804,4012.7031129984607,4991.369806260367,6056.389677552996,7199.411155949738,8391.332111720789,9623.642703781134,10857.712714053394,3.092098168719169,1051.8308460285832,8834.956043092721,42235.92769089289,2098.423589984364,3709.358473377706,14980.570228064898
x225,0.0513122630922479,1.3574245849426716,8.426167087056191,29.03779271944451,73.0922779338572,151.42279105064694,274.8449510221563,453.3111019955986,695.6050642546066,695.6050642546066,1008.9461352842636,1398.3567475959585,1866.264494998644,2410.2302931870604,3032.587849615192,3725.6291633806,4482.778481085023,5296.404332364879,6157.108823853978,7055.105917496795,1.6336599206204818,866.594064765333,7372.019956300867,31477.01625276354,895.2126512173362,1772.8028707416072,7861.91328905606
x250,0.0264657412308471,0.7058928401846046,4.413744465631733,15.29213524472514,38.67526707969751,80.55607896575799,147.1652558822049,244.57110971158707,378.3810518686888,378.3810518686888,553.6149199897911,774.1515849717063,1042.4438032155292,1358.4079966966997,1724.4965095943726,2137.263634604131,2593.85626826457,3091.118132811231,3624.4305077375066,4189.262134522867,0.8102431217499317,690.0878222301644,5914.453622710919,20866.82379410957,352.7838447428913,742.1937799785034,3593.4293826962426
x275,0.0131298489816459,0.3557517991384678,2.2663989567555523,7.987786197188049,20.518162675370036,43.357482688263026,80.28733584084921,135.13478413362824,211.5942984824344,211.5942984824344,313.12080638235693,442.6183682411732,602.1655582336032,792.3863609428855,1015.1444057210892,1268.8288390056289,1552.190588569483,1863.5860150272492,2200.6692736035884,2560.8475587077405,0.3749181326621462,529.0960243510275,4558.282748401635,11698.11748634503,129.3675101134995,277.71748878481515,1438.4022860004486
x300,0.0060608452238427,0.1667989487831175,1.0910018204705627,3.9400941033085983,10.33267173471107,22.21374196273121,41.72887128235508,71.08482032980787,112.46460772022628,112.46460772022628,167.95948913751263,239.45095416982087,328.42823198947906,435.65876714271656,562.480300411111,708.3932542869164,873.0728756338024,1055.8419526828322,1255.762357236866,1471.5762036924364,0.1615095793475161,391.8616219914236,3386.7913821663237,5389.2664747949,43.48297553399871,94.5201529446387,501.05478360414
x325,0.0023126143292923,0.0642096875069129,0.4311371655223743,1.5961388099469969,4.272144766346726,9.33571895294858,17.76974476260335,30.60105824108965,48.868664721886695,48.868664721886695,73.58711404442805,105.71662488618855,146.07509791254216,195.20904577325055,253.876800588194,322.0682616485676,399.8675877475966,487.08935301855655,583.5299040655536,688.7413443213459,0.0620537532218831,282.37198923612755,2441.0396029328917,2026.1070048544857,13.26453423484098,29.958405399050157,150.03893671358458
x350,0.0005960672834583,0.0167052306829355,0.1153868183665226,0.439484121472274,1.2056417484090676,2.690482547260302,5.215731590558477,9.130426708977408,14.802832259937531,14.802832259937531,22.60633887737197,32.91405783020101,46.06292096317971,62.32979270259788,82.02406339849814,105.24183152414994,132.10794625255434,162.61079634102526,196.7644812205786,234.48567932175263,0.0194407907226681,199.7617029530849,1721.3777299716571,606.0704882424529,3.6922558795833305,8.63360816896871,37.887349048672526
x375,2.0860930561037827e-05,0.0005857599866498,0.0042639116822313,0.0174967259140282,0.0522123563135477,0.1270523607662632,0.2682778184812632,0.5097491434401188,0.8928136747486882,0.8928136747486882,1.4651210242081956,2.280958496115125,3.3945428793371444,4.864373779223953,6.744221091441259,9.07669611360382,11.90304747502696,15.244036762484429,19.118343292250824,23.534851292991128,0.0018556148220754,138.34003113891475,1185.6841215032962,120.21287036802882,0.7555015346708167,1.819521327518304,6.487690211037613
x400,3.802314431278812e-06,0.0001034697654801,0.0007394169664876,0.0030052422975455,0.0089237001675346,0.0216666316490603,0.045736294538993,0.0870028286823056,0.1527375639556692,0.1527375639556692,0.2514950418061514,0.3932217115722913,0.5882324686079703,0.8480730093964789,1.183922648276413,1.6057498498308065,2.1239115051341813,2.7458424266738315,3.479306249243999,4.331604796746319,0.000640130814359,90.52078672678157,769.4534473198421,13.455069663544135,0.0699671026794753,0.1830365335397487,0.5994807642705808
