,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g250,0.04319086635247996,0.28322130766274173,0.45027011026075386,0.2974792394421969,0.08206444402597306,0.018900624285473584,0.00790521075982514,0.004523192356168418,0.002570892750968861,0.0012030309073139717,0.00048460300325782197,0.00018091746229584188,6.792645029970346e-05,2.7656264420812263e-05,1.3568622447508619e-05,8.485722603267188e-06,6.272271947310006e-06,5.0607617123165785e-06,4.234057735728822e-06,3.591738405127164e-06,3.0623864625148223e-06,2.6122828870618616e-06,2.236197688170933e-06,1.919496270983758e-06,1.6547061582634185e-06,1.4323413836922077e-06,1.2485294153056665e-06,1.0955271018656786e-06,9.677671824871977e-07,8.588509926590374e-07
g275,0.03554066461692911,0.23490335210491758,0.3783789155817263,0.25940241922722845,0.07564199640459392,0.017194538565481997,0.006782618787875916,0.003631075340761227,0.0020725637638729106,0.0009423490628954925,0.0003716034848180136,0.00013972324938553728,5.398717268678993e-05,2.262048374424892e-05,1.112278340767792e-05,6.785306711067e-06,4.8777608668313495e-06,3.868231562446053e-06,3.206137438059748e-06,2.7017251231591673e-06,2.288676734361073e-06,1.9386622002816345e-06,1.6478506132925512e-06,1.40622382363806e-06,1.2074166962640141e-06,1.0436934668520106e-06,9.111726367025257e-07,8.02672724093819e-07,7.133495197662298e-07,6.376391150433461e-07
g300,0.02881849477703244,0.1922030184172657,0.3167569062095388,0.22833757409414393,0.07066654376920797,0.0159836245687146,0.005878549862205592,0.0027817405874636316,0.0014978071754047826,0.0006484016777933061,0.0002544076185580162,0.0001018539461428955,4.3732448824407884e-05,2.036917514911929e-05,1.0567905401646218e-05,6.309893916288546e-06,4.238807961493974e-06,3.117165035146148e-06,2.4209840743294346e-06,1.936782958231425e-06,1.5763621618048612e-06,1.2972525765866141e-06,1.0834298863460575e-06,9.180070179175802e-07,7.899946445406135e-07,6.895469142053482e-07,6.106226227831155e-07,5.467978905559837e-07,4.938974125049614e-07,4.4803232732428947e-07
g325,0.023597992107592548,0.15863222545478278,0.2681308032586409,0.2038076950129169,0.06702306227289112,0.0152122491355757,0.005258135037461125,0.0021763415754304945,0.0010563916236373484,0.00044778503685059476,0.00018059237852134362,7.925908084103183e-05,3.831819443973297e-05,1.9853627640679204e-05,1.0901283167497147e-05,6.436929284111987e-06,4.0445914989894e-06,2.7037854747606736e-06,1.9054613563653277e-06,1.402368948196612e-06,1.0702414592237316e-06,8.440219816878473e-07,6.89625467230301e-07,5.81275940950683e-07,5.0358581412056e-07,4.45773073154767e-07,4.013269664932699e-07,3.652200555476743e-07,3.3455854435308654e-07,3.069854263728736e-07
g350,0.01942078358061216,0.13188414691577405,0.23081735037506385,0.18499424908346865,0.06507326767132562,0.015033460805145676,0.004990880119003583,0.001849640287493104,0.0007926293168535906,0.00033784509303985016,0.00014180459069920395,6.751231520977401e-05,3.5958857851237735e-05,2.0456325866317513e-05,1.2052384345224115e-05,7.37011745298885e-06,4.612418958099202e-06,2.960396689363171e-06,1.947704335673162e-06,1.3159212935109322e-06,9.165124246015221e-07,6.630365967156265e-07,5.042346470680995e-07,4.0326263959157185e-07,3.379893820444721e-07,2.943937234280577e-07,2.638028239692502e-07,2.405592168630624e-07,2.2152012173596546e-07,2.0454115409050034e-07
g375,0.016611542398515065,0.1131220848265327,0.20344697678906465,0.16963053835452485,0.06421915653426007,0.015373154566579995,0.005077090265602938,0.0017380865233001155,0.0006460621542514247,0.00026804188423979185,0.00011582878632836195,5.861760613931431e-05,3.378361466013706e-05,2.093320902131944e-05,1.3371340608257219e-05,8.757757293122587e-06,5.778730808928925e-06,3.837123957486243e-06,2.5537851447649715e-06,1.700479531600307e-06,1.1361184147999236e-06,7.657633845636433e-07,5.292828626864454e-07,3.7966029561842443e-07,2.8574211264076094e-07,2.273099631190193e-07,1.9061008372356198e-07,1.6661547737167535e-07,1.4988625277276683e-07,1.369046979711005e-07
g400,0.014790595275776733,0.10080198597296591,0.18371475030969384,0.15803517975733625,0.06549734468131842,0.01653891660115986,0.005542101794246903,0.0018294638418910065,0.0005953387128730304,0.0002212501582035512,9.515076081615119e-05,4.970416034848176e-05,3.0257561514170103e-05,2.0016193999765958e-05,1.3698965959100327e-05,9.587270128518722e-06,6.736774690445203e-06,4.739149688339858e-06,3.3174226784092542e-06,2.2994454646706995e-06,1.5790586593833533e-06,1.0722196640476323e-06,7.263009698063928e-07,4.942413677704961e-07,3.4095857884979304e-07,2.4205155006082976e-07,1.795811505588817e-07,1.403295745525948e-07,1.1553809443134096e-07,9.918930980819656e-08
g425,0.013104060928682012,0.09021574906833865,0.16681854692086445,0.14992829191743623,0.0687727450671957,0.018477365750152335,0.006445707332590646,0.002218935862699841,0.0006571248856996737,0.00019998512838525028,7.907006924338078e-05,4.088387360474998e-05,2.5469069255025664e-05,1.7462153343122847e-05,1.2475220040956821e-05,9.12810532482297e-06,6.722569169028216e-06,4.964139103171052e-06,3.6524855443671823e-06,2.6630812044452314e-06,1.9238591975654953e-06,1.3707262680332597e-06,9.676750807406078e-07,6.780244201196817e-07,4.724359568540613e-07,3.293439446226778e-07,2.323546987780978e-07,1.673178663236949e-07,1.2438381228478906e-07,9.593235914975796e-08
g450,0.011278146533180414,0.07914938567062083,0.15180348042273,0.1455357447918187,0.07437260721611107,0.02150675460085104,0.007676481222168367,0.0027305631349975592,0.0008145499232412611,0.00021331222843940455,6.866655333234318e-05,3.292737627987526e-05,2.0492382864815612e-05,1.4331308661997373e-05,1.0517250512034258e-05,7.907081481799995e-06,5.99018390821664e-06,4.556233528585491e-06,3.4615630423954526e-06,2.6154897849443757e-06,1.9666482134573595e-06,1.4650598111885372e-06,1.0856225719753286e-06,8.001743961513761e-07,5.866170246937015e-07,4.2843250810305995e-07,3.132639556970609e-07,2.2996138803038258e-07,1.7013812468087704e-07,1.272701882699051e-07
g475,0.009931851137924557,0.07091788171939384,0.14131164294289916,0.14479836739924695,0.08258749189842479,0.026126639611538407,0.009591487344370393,0.0036817913988041184,0.0011491510291705218,0.00029028730715780057,7.0031578738459e-05,2.704932608840468e-05,1.5941243347636054e-05,1.1112397288446632e-05,8.22182214430838e-06,6.2492216477440995e-06,4.790675001443961e-06,3.6929821239988095e-06,2.84899857155895e-06,2.1919193645645933e-06,1.6839888798685271e-06,1.286785486617679e-06,9.821161502333296e-07,7.484074990761153e-07,5.694322761736613e-07,4.3282732381525536e-07,3.2970168089962014e-07,2.518648290453986e-07,1.931909328932424e-07,1.4880929576715182e-07
g500,0.008936366928554838,0.06506018762830572,0.13499878561305503,0.14793721286529818,0.09406449405312087,0.03312067149708524,0.012426054929921914,0.0051342599095856875,0.001717091558266714,0.00046878011923898703,9.477346792663069e-05,2.503612148564486e-05,1.240035781869847e-05,8.38568913389416e-06,6.1860859748608736e-06,4.714325062653379e-06,3.6240637050198618e-06,2.803182508322183e-06,2.170554714655814e-06,1.6776568371411058e-06,1.2963369521180037e-06,9.977467602200306e-07,7.682888810886008e-07,5.917318688934949e-07,4.5592101050615325e-07,3.515988140300079e-07,2.7218732680833963e-07,2.116061680967073e-07,1.6533997675189184e-07,1.297674770139686e-07
g525,0.008054481785069866,0.060198890933373723,0.13149091100544577,0.154909065296007,0.10921335472083288,0.04350171049836268,0.016597493386997904,0.007282974499256691,0.0026370382995706543,0.0008033628858148262,0.0001672179941281105,3.118878076608593e-05,1.035361343209629e-05,6.288150483515333e-06,4.561946606856936e-06,3.4679866495950333e-06,2.662478267449255e-06,2.056934193444947e-06,1.5903756763725767e-06,1.2269810574701262e-06,9.462491213734393e-07,7.267864044623109e-07,5.583719900683824e-07,4.2905506714635173e-07,3.2981487742284247e-07,2.537815767341091e-07,1.9608750122979225e-07,1.5222975201789927e-07,1.1887389692685486e-07,9.333702827056826e-08
g550,0.007569971483482608,0.05783635236831314,0.13216371212923889,0.1653860793113672,0.1282731589731048,0.0586487785043903,0.02285432774648932,0.010433180111507494,0.004117475361505934,0.0013768381241394004,0.0003332916969691545,5.613368059546868e-05,1.1130194453164408e-05,4.888561214448329e-06,3.3404078149050136e-06,2.5158637265218657e-06,1.925325325496153e-06,1.482757658809425e-06,1.1425979055476775e-06,8.77860751419905e-07,6.737436317778211e-07,5.144770879167891e-07,3.9259043501114525e-07,2.9930956930764154e-07,2.2801575093508032e-07,1.7368292923045529e-07,1.3273166687276277e-07,1.0185721344579154e-07,7.860159830160207e-08,6.099712065039523e-08
g575,0.007291714990388803,0.05704773608608039,0.13557373287903626,0.1786831823354776,0.15129041072251642,0.08008897005034142,0.03252419328211126,0.015088198053248389,0.006468797839476406,0.0023214448050027986,0.0006684473892498201,0.00012445058706077772,1.8837919563672498e-05,4.54985653578858e-06,2.492264766600355e-06,1.8158722095083116e-06,1.3811695136995082e-06,1.0594486063365077e-06,8.130491072718723e-07,6.215678381174706e-07,4.742154121411486e-07,3.595601443641359e-07,2.720596101788874e-07,2.053772555239815e-07,1.5465797466592861e-07,1.1625923594983036e-07,8.754787022575558e-08,6.611560183706627e-08,5.0157232039179944e-08,3.824393080133297e-08
g600,0.006993338282162661,0.05643361018752966,0.13969301762036127,0.1937716939612693,0.1778460849868279,0.10891288227401762,0.04760657085833709,0.02211496479139767,0.010134677287742309,0.003874629117956466,0.0012849870071300162,0.00028861003708401556,4.480933086651495e-05,6.745896170793523e-06,2.09736426235078e-06,1.3249943049579474e-06,9.885189159271371e-07,7.543248124015293e-07,5.762693250174789e-07,4.383432130405655e-07,3.3239157059783125e-07,2.5019136584059366e-07,1.8765776207508098e-07,1.4020199072243143e-07,1.042954844504931e-07,7.730096796035503e-08,5.729873470645128e-08,4.251768259079654e-08,3.165106746180054e-08,2.3656580174790298e-08
