,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g300,0.6066750707930576,7.671493123263455,28.65389052985474,63.9567620703528,103.91824676641929,132.86565354790162,137.34413648549312,107.47421284079256,51.865325333936255,51.865325333936255,12.17679968582696,0.942679226967042,0.0893597449247569,0.026000183591106,0.0102223095627343,0.0047365824224356,0.0026275077038133,0.0017256865347446,0.0012904659557243,0.0010405522838112,4.314855543399547,112.25146784049495,399.9356321555673,528.8287769173625,118.48959624330789,91.09788377668237,218.52752192244955
g325,0.5288045800864177,6.600647366856116,24.6171283682145,55.07530156034504,89.7759433157929,115.1667448216858,119.63446483859508,94.44883397093398,46.073489069063385,46.073489069063385,10.862190159428255,0.8311118585066853,0.0749265819817748,0.0212514870888599,0.0088018426757515,0.0043906368745887,0.002544109673003,0.0016589877716085,0.0011829591781829,0.000893860065237,3.857819005624868,103.19252774653462,373.00906860183846,528.6042041284218,114.7908905974686,86.10479083088966,211.40666073754144
g350,0.4675549070878537,5.759668353198274,21.422288516470896,47.99514483164565,78.53035167334268,101.1941112285235,105.6410406506549,83.9682635780897,41.35352282316971,41.35352282316971,9.815710344401433,0.7487090630263529,0.0637997161772326,0.0174173449351879,0.0076953519151137,0.0042222888731652,0.0026159824924077,0.0017400433798147,0.0012121823428984,0.000869110697344,3.4617961954692156,95.49171096666473,350.32046473556557,502.05439991078913,106.86763454316898,78.3741650216269,196.57480622845745
g375,0.4187287775365845,5.124278945326942,19.01821721643333,42.67562316994652,70.08167417940099,90.64710063253284,94.74996509140256,75.49704624659424,37.48180569482606,37.48180569482606,8.989845724128141,0.6895212320264381,0.0546086457432311,0.0140150037442372,0.0067067032199104,0.0041421528427051,0.0028184578963809,0.0019909965857727,0.0014310705132357,0.0010338265219068,3.1165911434558504,88.83941272748771,330.8358682072581,461.0986060688626,98.38694273820046,69.84584567907051,178.23782636401978
g400,0.3752341577246849,4.57437275968372,16.975049397528355,38.15769323999975,62.81680146477887,81.37377643050847,85.02564037534309,67.96807607972535,34.109982034134255,34.109982034134255,8.323799174645831,0.653986124681761,0.0490716738307821,0.0116196136767026,0.0058896706563178,0.0040084406754159,0.0029618222820699,0.0022355370320773,0.0016970992529447,0.0012828537402458,2.8129889282032603,82.94183942949586,313.6725022687331,413.7205678965383,93.13034192684395,62.569286505620575,160.4904761152331
g425,0.3361657683720706,4.07088138556188,15.100947522766097,33.99489097708458,56.10939585716866,72.8177828689572,76.20355704301357,61.29274132848673,31.204829241539215,31.204829241539215,7.807942345787468,0.642285413692021,0.0467698920008538,0.0099095972958487,0.0050338446057272,0.0036272535686409,0.0028325834048742,0.0022475498323647,0.0017890245029949,0.0014162998101438,2.547784874416791,77.72396161528462,298.7218979624965,362.6110067596498,87.42839358205211,55.11781228080113,142.98690049503475
g450,0.3029511116599274,3.6357406787476703,13.460685790918166,30.350315304141667,50.232414248398,65.40955515356764,68.71364018560689,55.71168449185016,28.85223169228828,28.85223169228828,7.474395221643569,0.6644753558908442,0.0479074355547163,0.008698806526353,0.0040996704629856,0.003007629798678,0.0024207897166416,0.0019797112596373,0.0016254242144377,0.0013297752699414,2.3167132196863727,73.0888216587942,285.7388521746757,312.0013376119185,80.68254513441623,47.187116026402194,124.93792630373156
g475,0.2752804988795435,3.27301989532596,12.095884242258734,27.302022053534937,45.33060192897956,59.23498361392232,62.50223926830316,51.109441795573424,26.979983932270024,26.979983932270024,7.29537017457774,0.7210921817542171,0.0532328195267198,0.0081425915826068,0.0032540452142149,0.0023395251011425,0.001903575876617,0.0015780412945547,0.0013145825729861,0.0010929156039923,2.1141521137393036,68.98987373367926,274.62144752240454,265.1588353687327,75.16240295321127,40.06205830013446,108.0474863854032
g500,0.2526621005234771,2.9740472040063786,10.964362234505444,24.77146157568719,41.24299777090776,54.141916542124065,57.46088981392077,47.41865219655726,25.57579742677736,25.57579742677736,7.2809293141642195,0.8275949934735437,0.0659292572318903,0.0087065841769949,0.0026458951483374,0.0017623553929762,0.0014277051500148,0.0011881657924516,0.0009943787865664,0.0008309671340616,1.9369365180401443,65.40379711255854,265.1673141564036,223.012916069744,70.9878847350507,33.874168879642795,93.0487735342635
g525,0.2348017051032213,2.74054355939461,10.076605911854012,22.775057007235223,38.032627508367874,50.18545802708131,53.58356893571249,44.58457305981485,24.61035608539679,24.61035608539679,7.42657884477828,0.9941814754640832,0.0909535208090317,0.0112458577629407,0.0024024864061563,0.00132635065707,0.001046385476895,0.0008693023183052,0.0007275985846247,0.0006082407928429,1.7819262148242778,62.252949107260385,257.1000106424431,186.24041462297672,67.86991263986395,28.43976475469958,79.73232289713032
g550,0.2202081393402512,2.561388904305678,9.411836971630304,21.286621856774897,35.646708777916615,47.22576525510792,50.61528950297608,42.41568425965354,24.02637482443207,24.02637482443207,7.733476436935955,1.234980547472563,0.1365597692528997,0.0175956209366482,0.0027809103045778,0.0010535713338807,0.0007621781285596,0.0006269122609229,0.0005236813807876,0.000437126006688,1.6464330953744126,59.40046969243689,249.83032238325112,154.9349018388266,65.48112588080454,23.69162287846374,67.94905723785094
g575,0.2069961793130051,2.400507768389778,8.821097337847362,19.970022873181772,33.52375317485732,44.596557116008874,48.02161288078121,40.66060873248061,23.764873333555983,23.764873333555983,8.210435159598324,1.567720259067842,0.2152012231897011,0.0314548171170925,0.0044288438085767,0.0010103021651624,0.0005682840450873,0.0004500213273794,0.0003739693852271,0.0003114171077551,1.5271815970589215,56.849991434071576,243.43999584774423,128.50465101261975,63.89746854228627,19.72470201138773,57.7275444385269
g600,0.195150606297406,2.2541012599045036,8.28387929951452,18.775791208593713,31.609363668604036,42.26011660672679,45.823835227602544,39.359574956142474,23.86500899605704,23.86500899605704,8.896680522652439,2.0171884199605503,0.3449665060091768,0.059796723984475,0.008925764763191,0.0014206392177242,0.0004760721945217,0.0003269057751654,0.0002666302878823,0.0002211820804779,1.424531695687378,54.566291082531315,237.90863542644937,106.39973266439148,63.067927613885686,16.416869534052232,48.95606975415313
