,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x150,0.0134635341539996,0.3288591118561762,1.8559490761634083,5.857753276303391,13.674325022904531,26.451409583815405,45.12698106858328,70.16277695429864,101.7403179402702,139.75202612613717,184.0355470460742,234.1500035833152,289.0502396392298,6.618540044504267,45.37317719306539,0.2458002912260588,165.61552434014175,182.7052984150219,393.61059304449617,308.71899400022755
x175,0.0065535428967777,0.1657824038191176,0.9799464734782554,3.2314261994811537,7.836328596330728,15.70599992987422,27.695365895522453,44.45621816601857,66.46406804812786,93.85741085553464,126.75686211718944,165.05416859218016,208.0270735716136,7.422914425777511,53.25369573988468,0.1697016435869065,103.8522532541378,132.6647741220992,332.49464196117265,287.86701047218025
x200,0.0036778492448607,0.0946416586898674,0.5719395228338517,1.92908288416368,4.775315813927821,9.748820879030044,17.498152169784756,28.553518728293785,43.42112839587246,62.34438337913186,85.57746102395157,113.07306050667276,144.6280568205273,7.884908049882685,58.862467801537306,0.1057135038864151,57.199170826519065,87.49428664516809,268.7701478113231,302.3328036611439
x225,0.0020572996666364,0.0536646361536148,0.3300744109605893,1.1328664784237112,2.848019641465361,5.8995514867023084,10.716838739425985,17.691728455296484,27.17657668350512,39.45050573948608,54.71025484673624,73.04115482120224,94.34211036789084,7.9192628147143855,60.958940931097175,0.0587105597032932,28.074233980602184,50.388891276003946,194.55833369263115,483.9716506075487
x250,0.0010924164575982,0.0286009889373535,0.1759205238849255,0.6019396204907284,1.5078484726662282,3.1173181655120823,5.661566274960861,9.365354562002526,14.43742224034576,21.065760817246293,29.398220400284103,39.5318756503602,51.46999061343844,7.387159607510143,58.17052026192184,0.0302150377155717,12.35381032065202,24.46740682375206,111.40101054102745,535.5256679067099
x275,0.0005835645855479,0.0155486797581091,0.0974627668743347,0.3386936111121349,0.8596841323250877,1.7984813014341468,3.3025821630869454,5.520318856665991,8.594550107400833,12.65954014752053,17.828906531586153,24.18639866472606,31.761279555115003,6.419297265824163,51.527740340902014,0.0153159594090374,4.9064858916311485,10.169647171602415,50.987440217316326,379.69469188563295
x300,0.000290375084512,0.0078974602116656,0.050993475300822,0.1817388953081929,0.4707356779637374,1.0010459428229452,1.8631842444776776,3.149803476684174,4.9523312304474425,7.358706315810791,10.448016021156072,14.283680557780896,18.899685986091804,5.301195599281311,43.2666613622004,0.0072961652544172,1.7455700963305127,3.741860446783592,19.34271008979253,200.38418073281807
x325,0.0001160407367667,0.0032257700580587,0.0217044894543712,0.0805271406544853,0.2159099989767302,0.4723616973923505,0.8996189861789111,1.5492690021071975,2.4730225242445933,3.721019392427133,5.340016780945124,7.369550964985513,9.834885867825763,4.208212987240833,34.81540366654777,0.0029251986246751,0.5528369588102306,1.2409477093815855,6.103473048717008,81.10891922377768
x350,2.7364066937077237e-05,0.0007669405565963,0.0052978446493617,0.0201832498720248,0.0553845039833814,0.123635158773108,0.2397629472240688,0.4198697053465203,0.6809363075462616,1.040212433012352,1.5148914068917785,2.1204823212585,2.8697241578977555,3.2501628137977123,27.155363639737107,0.0008448940033876,0.1579262623618184,0.3681319348548452,1.6076383683938302,25.536858763525498
x375,9.85637094794798e-07,2.771149928545321e-05,0.0002017051075177,0.0008274375884721,0.0024677359266959,0.0060010261030543,0.0126622226641476,0.0240414800347615,0.0420747786972969,0.0689907378732273,0.107320377988608,0.159585456836388,0.2284946628213604,2.4673794855571995,20.75918623470936,8.646402428678682e-05,0.0335162572087991,0.0803355371757944,0.2860885231091487,5.238451478203204
x400,1.79055430024017e-07,4.873391981348864e-06,3.4861997898439164e-05,0.000141828401794,0.0004213811286426,0.0010235230532024,0.0021610728453234,0.0041116255478261,0.0072187198116561,0.0118866701426836,0.0185854302579064,0.0278018650612894,0.0400814334072881,1.8655620629050735,15.721672163849952,2.9681506035625986e-05,0.0030856927446638,0.008062260579343,0.0264078600531891,0.5989407569035605
